,Acousticness,Album,Artist,Danceability,Duration,Energy,Explicit,Instrumentalness,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,TimeSignature,Valence
94,0.00162,Most Wanted (Radio Disney Page Version),Hilary Duff,0.606,224307,0.911,False,0.74,0.159,-5.557,0,Come Clean - Remix 2005 / Radio Edit Remix,17,0.0352,130.003,4,0.66
8,0.491,44/876 (Deluxe),Shaggy,0.777,217093,0.4,False,0.0,0.0737,-10.372,0,Crooked Tree (with Shaggy),5,0.324,140.166,4,0.407
38,0.175,Boombastic,Shaggy,0.813,208840,0.59,False,0.0,0.0786,-14.466,1,Forgive Them Father,24,0.203,156.57,4,0.961
68,0.0639,Clothes Drop,Shaggy,0.805,214320,0.73,False,0.0,0.0644,-5.401,1,Stand Up,3,0.323,82.962,4,0.81
98,0.0263,Hot Shot,Shaggy,0.778,227933,0.758,False,0.000395,0.0637,-7.34,1,Hope,12,0.0405,101.339,4,0.245
128,0.0173,Intoxication,Shaggy,0.763,246747,0.622,False,6.93e-06,0.142,-8.956,1,Church Heathen,4,0.0835,100.046,4,0.12
158,0.321,Midnite Lover,Shaggy,0.76,257400,0.429,False,3.28e-06,0.061,-13.348,1,Piece Of My Heart,9,0.298,82.446,4,0.353
188,0.129,"Out Of Many, One Music",Shaggy,0.737,247093,0.733,False,0.0,0.294,-5.987,0,"Crazy (feat. Damian, Chioma)",18,0.0358,121.252,4,0.768
218,0.0687,Rise,Shaggy,0.828,274267,0.651,False,0.0,0.079,-5.808,1,The Only One,0,0.103,94.973,4,0.691
1,0.00318,Alive (Deluxe Edition),Jessie J,0.656,215840,0.803,False,0.000502,0.102,-8.546,1,Thunder,25,0.0484,107.964,4,0.748
31,0.078,Sweet Talker (Deluxe Version),Jessie J,0.731,213907,0.794,False,0,0.339,-3.924,1,Strip,40,0.0434,128.021,4,0.928
61,0.893,This Christmas Day,Jessie J,0.356,206360,0.395,False,0,0.216,-8.373,1,White Christmas,26,0.0329,98.281,4,0.271
28,0.000606,Daylight,NEEDTOBREATHE,0.463,242813,0.737,False,6.09e-06,0.107,-4.816,1,Lost,26,0.0313,142.027,4,0.222
58,0.164,Live From The Woods,NEEDTOBREATHE,0.402,226387,0.823,False,3.22e-06,0.352,-5.301,1,Devil's Been Talkin' - Live Bonus Track,30,0.0382,109.857,4,0.385
88,0.0797,The Outsiders,NEEDTOBREATHE,0.416,200027,0.819,False,0.0,0.107,-6.097,1,What You've Done to Me,36,0.0627,181.905,4,0.573
6,0.424,Planet (Deluxe Edition),Tech N9Ne,0.549,194069,0.712,True,0,0.154,-5.267,1,Comfortable,45,0.527,188.193,4,0.17
36,0.342,The Storm (Deluxe Edition),Tech N9Ne,0.543,277960,0.52,True,8.74e-06,0.137,-9.171,0,Til I’m Gone,36,0.192,157.999,4,0.0848
66,0.958,Absolute Power,Tech N9Ne,0.0,4933,0.907,True,0,0.0,-9.259,0,Signing Off (Interlude),0,0.0,0.0,0,0.0
96,0.143,Anghellic,Tech N9Ne,0.418,16427,0.546,True,0,0.763,-15.955,1,Hellevator,0,0.142,133.072,3,0.108
126,0.0252,Bad Season (Mixed By DJ Whoo Kid),Tech N9Ne,0.719,263867,0.85,True,0,0.313,-5.584,1,Down For The Block,28,0.33,85.523,4,0.536
156,0.356,Celsius,Tech N9Ne,0.671,275876,0.601,True,0,0.457,-6.459,0,Call Girlz,15,0.344,77.186,1,0.896
186,0.138,Everready,Tech N9Ne,0.861,216680,0.711,True,0,0.122,-3.362,1,Jellysickle,0,0.28,82.473,4,0.453
216,0.987,K.O.D.,Tech N9Ne,0.694,96213,0.294,True,0,0.199,-14.463,1,Messages (skit),3,0.936,71.522,1,0.394
246,0.986,Killer,Tech N9Ne,0.721,32107,0.226,True,0,0.536,-18.696,0,Killa Call,7,0.913,118.04,5,0.63
276,0.311,N9NA,Tech N9Ne,0.72,195256,0.727,True,0,0.124,-7.638,1,Green Lit,52,0.23,98.93,4,0.684
306,0.313,Something Else,Tech N9Ne,0.619,263067,0.625,True,0,0.335,-8.678,0,That’s My Kid,29,0.508,173.972,4,0.387
336,0.000103,Special Effects,Tech N9Ne,0.438,176347,0.808,True,0.000168,0.122,-4.564,0,Roadkill,38,0.378,70.284,4,0.182
366,0.0987,The Worst,Tech N9Ne,0.67,42934,0.473,True,0.00823,0.202,-15.658,1,Why? Tech N9ne,20,0.299,152.033,4,0.269
396,0.262,Vintage Tech,Tech N9Ne,0.638,325160,0.804,True,2.29e-06,0.639,-4.826,0,Trapped in a Psycho's Body,30,0.135,84.952,4,0.643
21,0.00382,E·mo·tion (Deluxe),Carly Rae Jepsen,0.608,238506,0.875,False,0.00285,0.158,-4.636,1,Making The Most Of The Night,31,0.0796,112.924,4,0.529
51,0.0743,Dedicated,Carly Rae Jepsen,0.787,161067,0.503,False,1.5e-05,0.287,-5.23,0,Happy Not Knowing,54,0.0606,100.05,4,0.659
1,0.086,Double Vision (Deluxe Edition),Prince Royce,0.685,221653,0.4,False,0,0.156,-9.749,1,Handcuffs,40,0.122,74.962,4,0.392
31,0.357,FIVE (Deluxe Edition),Prince Royce,0.769,207307,0.694,False,1.22e-05,0.153,-5.763,0,Libérame,48,0.0296,124.988,4,0.834
61,0.565,Soy el Mismo (Bonus Tracks Version),Prince Royce,0.56,271760,0.275,False,0,0.15,-9.449,1,You Are the One,18,0.0292,137.227,4,0.505
91,0.121,#1's,Prince Royce,0.726,205173,0.787,False,0.704,0.12,-3.46,1,Stand By Me - (Sing-Along),1,0.0356,127.979,4,0.944
121,0.00288,Prince Royce,Prince Royce,0.694,309027,0.907,False,0.00627,0.333,-4.418,1,Stand by Me - Dirk Diggler Remix - Edit,2,0.0623,128.015,4,0.85
29,0.0365,My Name Is My Name,T,0.661,172280,0.797,False,0.00114,0.252,-5.242,1,King Push,9,0.128,124.181,4,0.284
59,0.128,The Animosity Of Caine,T,0.695,250480,0.747,False,0,0.142,-4.068,1,Only You Can Tell It (feat. Wale),8,0.0689,134.974,4,0.37
7,0.0314,21,Omarion,0.83,228227,0.721,False,0,0.115,-5.655,1,Just That Sexy,13,0.0568,120.063,4,0.827
37,0.11,O,Omarion,0.546,265040,0.462,False,0,0.0697,-6.08,1,Slow Dancin',1,0.0682,133.825,4,0.469
2,0.0055,For Your Entertainment (Deluxe Version),Adam Lambert,0.438,227320,0.672,False,0,0.0583,-4.706,0,Whataya Want from Me,17,0.0429,185.934,4,0.457
32,0.0275,The Original High (Deluxe Version),Adam Lambert,0.684,205240,0.85,False,0,0.175,-4.309,1,These Boys,34,0.036,110.038,4,0.765
62,0.0067,Glam Nation Live,Adam Lambert,0.53,234187,0.988,False,0,0.992,-3.49,1,Music Again - Glam Nation Live,9,0.138,130.024,4,0.454
11,0.0792,No. 18,PSY,0.743,201842,0.899,False,1.24e-06,0.183,-3.642,0,벌써 이렇게,14,0.148,100.011,4,0.724
41,0.000524,Psy From The Psycho World,PSY,0.782,210312,0.827,False,7.2e-06,0.0848,-6.883,1,동거동락,23,0.114,112.021,4,0.835
16,0.0216,1. Outside (The Nathan Adler Diaries: A Hyper Cycle),David Bowie,0.581,262160,0.82,False,2.02e-05,0.268,-6.249,1,Thru' These Architects Eyes,12,0.0469,87.973,4,0.651
46,0.0443,A Reality Tour,David Bowie,0.566,259867,0.589,False,0.0,0.997,-7.327,1,Five Years - Live,26,0.0325,152.029,3,0.316
76,0.0126,Black Tie White Noise Extras,David Bowie,0.67,601373,0.698,False,0.392,0.119,-11.677,1,Nite Flights - Moodswings Back to Basics Remix,11,0.0394,109.965,4,0.722
106,0.103,"Cracked Actor (Live, Los Angeles '74)",David Bowie,0.498,195533,0.972,False,0.00124,0.691,-6.767,1,Knock on Wood - Live,21,0.182,138.37,4,0.586
136,0.376,David Bowie,David Bowie,0.575,146000,0.417,False,1.5e-06,0.277,-11.966,1,She's Got Medals,41,0.0575,143.639,4,0.513
166,0.877,David Bowie Narrates Peter And The Wolf,David Bowie,0.347,45933,0.0802,False,0.11,0.111,-28.534,1,The Young Person's Guide to the Orchestra: Variation IX: Harp (Maestoso),16,0.0403,132.884,4,0.243
196,0.939,David Bowie narrates Prokofiev's Peter and the Wolf & The Young Person's Guide to the Orchestra,David Bowie,0.358,17960,0.133,False,0.0301,0.159,-13.393,1,"The Young Person's Guide to the Orchestra, Op. 34 (Variations and Fugue on a Theme of Purcell): Theme: Strings",0,0.0496,85.23,4,0.0
226,0.000664,Earthling,David Bowie,0.504,290027,0.737,False,0.203,0.043,-7.761,1,Telling Lies,15,0.0502,159.985,4,0.384
256,0.0624,Heathen,David Bowie,0.483,207867,0.865,False,1.55e-06,0.137,-3.983,0,Afraid,0,0.0422,143.094,4,0.294
286,0.803,Live In Santa Monica '72,David Bowie,0.578,229587,0.503,False,0.02,0.447,-12.897,0,"Andy Warhol - Live at Santa Monica Civic Auditorium, Los Angeles, CA, 10/20/72",21,0.168,84.169,4,0.325
316,0.746,London Boy,David Bowie,0.612,104173,0.306,False,0.0,0.32,-13.508,1,Maid Of Bond Street,15,0.0574,89.78,3,0.788
346,0.373,Peter & The Wolf,David Bowie,0.0,14693,0.593,False,0.996,0.214,-14.235,0,The Young Person's Guide to the Orchestra: Theme: Percussion,0,0.0,0.0,0,0.0
376,0.345,Reality,David Bowie,0.631,198933,0.676,False,6.92e-05,0.19,-6.439,1,Days,32,0.0245,74.856,4,0.426
406,0.526,The Deram Anthology 1966 - 1968,David Bowie,0.62,168333,0.435,False,0.102,0.171,-14.917,1,The Gospel According To Tony Day,15,0.0323,90.686,4,0.73
436,0.00671,The Next Day,David Bowie,0.236,192387,0.854,False,0.000814,0.26,-6.183,1,If You Can See Me,33,0.168,72.61,4,0.0792
466,0.218,Welcome To The Blackout (Live London '78),David Bowie,0.602,232200,0.797,False,0.00202,0.386,-7.889,1,Fame - Live,24,0.0577,97.608,4,0.47
16,0.0551,The Stoned Immaculate (Deluxe Version),Curren$Y,0.613,203547,0.708,True,0.0,0.0393,-6.772,0,Take You There (feat. Marsha Ambrosius),22,0.221,88.913,4,0.422
46,0.377,2009,Curren$Y,0.794,181569,0.699,True,0.0,0.0729,-6.24,0,Find A Way,46,0.16,139.082,4,0.364
76,0.132,Andretti 11/30,Curren$Y,0.767,354691,0.403,True,0.0,0.202,-11.677,1,Anutha 1,23,0.231,131.991,4,0.197
106,0.124,Bales,Curren$Y,0.667,193120,0.717,True,0.0,0.353,-5.972,1,Parking Lot Pimps,21,0.134,130.042,4,0.577
136,0.127,Fire In The Clouds,Curren$Y,0.56,143744,0.819,True,1.7e-06,0.112,-4.813,1,A Sign of Things to Come,35,0.386,162.998,4,0.372
166,0.34,How Fly,Curren$Y,0.813,167902,0.941,True,0.000564,0.111,-4.812,1,All Over,32,0.256,105.03,4,0.235
196,0.613,Jet World Order,Curren$Y,0.407,269799,0.739,True,0.0,0.414,-7.183,1,Exhale,20,0.397,71.767,4,0.451
226,0.664,Parking Lot Music,Curren$Y,0.699,190380,0.634,True,0.0,0.064,-6.674,0,Drive,27,0.218,140.045,4,0.46
256,0.199,Pilot Talk: Trilogy,Curren$Y,0.714,184346,0.698,True,9.67e-06,0.0866,-7.842,1,Life Under the Scope,31,0.101,94.005,4,0.319
286,0.0898,Plan of Attack,Curren$Y,0.666,209096,0.672,True,0.0,0.197,-7.255,1,No Subtraction,44,0.297,139.945,4,0.552
316,0.314,The Marina,Curren$Y,0.53,174000,0.797,True,0.0,0.406,-7.292,0,Modena Moves (feat. French Montana),33,0.389,79.928,4,0.566
346,0.307,This Ain't No Mixtape,Curren$Y,0.862,247133,0.359,True,0.0,0.0933,-11.397,1,Food 4 Thought,15,0.325,110.045,4,0.754
21,0.16,M.O. (Deluxe Edition),Nelly,0.711,229213,0.599,True,0.0,0.138,-5.077,0,100k,21,0.138,160.083,4,0.63
51,0.0623,Country Grammar,Nelly,0.922,255187,0.859,True,0.0,0.302,-6.398,1,Greed Hate Envy,39,0.214,93.874,4,0.917
81,0.0135,Da Derrty Versions: The Re-invention,Nelly,0.764,297000,0.632,False,0.0,0.176,-7.302,1,Splurge - Remix,8,0.253,74.074,4,0.569
111,0.00865,Suit,Nelly,0.828,277093,0.513,True,0.0,0.338,-8.504,0,Nobody Knows - Album Version / Explicit,15,0.189,143.984,4,0.916
141,0.257,Sweatsuit,Nelly,0.862,217173,0.723,False,0.0,0.156,-4.367,1,N Dey Say,27,0.0374,97.64,4,0.688
25,0.00139,American Beauty/American Psycho,Fall Out Boy,0.613,189387,0.874,False,1.82e-06,0.656,-3.594,1,Immortals,74,0.0697,108.038,4,0.543
55,0.00419,From Under The Cork Tree,Fall Out Boy,0.42,191160,0.935,False,0.0,0.0696,-3.314,1,Of All The Gin Joints In All The World,55,0.082,172.136,4,0.634
85,0.011,Infinity On High,Fall Out Boy,0.367,212027,0.97,False,0.0,0.72,-5.033,1,Thriller - Live From Hammersmith Palais,38,0.117,93.276,4,0.151
115,0.0024,Make America Psycho Again,Fall Out Boy,0.484,222227,0.861,True,5.25e-05,0.286,-5.626,1,Fourth Of July - Remix,6,0.0506,159.96,4,0.324
145,0.000706,Take This To Your Grave,Fall Out Boy,0.628,191373,0.886,False,0.0,0.275,-3.805,1,Grand Theft Autumn / Where Is Your Boy,62,0.0608,135.45,4,0.72
20,0.0582,Ice On The Dune,Empire Of The Sun,0.561,225253,0.726,False,9.8e-06,0.174,-4.717,0,Awakening,37,0.0308,102.013,4,0.514
12,0.0178,They Call Me Cadillac (Deluxe Edition),Randy Houser,0.755,237027,0.637,False,0.00379,0.19,-6.765,1,Beach To The Sand - Deluxe Album Version,9,0.0272,105.002,4,0.499
42,0.0573,Fired Up,Randy Houser,0.57,242347,0.93,False,0.000411,0.111,-4.377,1,Whiskeysippi River,35,0.044,167.96,4,0.591
2,0.391,Love Angel Music Baby (Deluxe Version),Gwen Stefani,0.912,199853,0.91,True,0.0,0.0251,-2.114,0,Hollaback Girl,45,0.104,110.051,4,0.889
32,0.221,This Is What The Truth Feels Like (Deluxe),Gwen Stefani,0.728,188293,0.722,False,0.0,0.442,-5.143,0,Rocket Ship,10,0.051,94.027,4,0.419
62,0.472,You Make It Feel Like Christmas (Deluxe),Gwen Stefani,0.681,172693,0.702,False,0.0,0.273,-6.041,1,Santa Baby,0,0.0527,91.019,4,0.651
8,0.0718,Be Here,Rachel Platten,0.741,169787,0.574,False,0,0.125,-5.727,1,All I Seem to Do,25,0.0291,86.983,4,0.8
3,0.0114,Alisan Porter,Alisan Porter,0.387,279813,0.597,False,0.0193,0.134,-14.876,1,Sorry,3,0.0703,162.045,4,0.39
33,0.949,Who We Are,Alisan Porter,0.391,49427,0.0361,False,0.0,0.119,-16.571,1,Hold Me,9,0.0322,91.588,4,0.333
19,0.0264,By the Way (Deluxe Edition),Red Hot Chili Peppers,0.451,216933,0.97,False,0.00355,0.102,-4.938,1,By the Way,75,0.107,122.444,4,0.198
49,0.0157,Californication (Deluxe Edition),Red Hot Chili Peppers,0.554,253373,0.875,False,0.00422,0.0852,-1.372,1,Purple Stain,51,0.104,100.988,4,0.821
79,0.00147,Freaky Styley,Red Hot Chili Peppers,0.476,113667,0.974,False,0.0119,0.323,-3.728,0,Battle Ship - Remastered,30,0.105,139.093,4,0.53
109,0.0864,Mother's Milk,Red Hot Chili Peppers,0.641,271933,0.828,False,8.85e-06,0.246,-5.412,0,Taste The Pain - Remastered,41,0.0722,104.714,4,0.776
139,0.127,Stadium Arcadium,Red Hot Chili Peppers,0.432,335067,0.895,False,1.16e-05,0.141,-3.682,1,Snow (Hey Oh),80,0.0504,104.458,4,0.625
169,0.116,The Getaway,Red Hot Chili Peppers,0.61,200467,0.872,False,0.147,0.152,-5.428,0,We Turn Red,57,0.0422,164.038,4,0.842
7,0.000317,Asylum (Deluxe Edition),Disturbed,0.508,276987,0.977,False,0.00568,0.127,-2.91,1,Crucified,41,0.0717,146.987,3,0.556
37,0.000783,Immortalized (Deluxe Edition),Disturbed,0.303,299587,0.985,False,0.0117,0.173,-4.333,1,Save Our Last Goodbye,45,0.154,94.652,4,0.205
67,0.00337,Believe,Disturbed,0.587,225093,0.942,False,0.0,0.132,-4.882,0,Mistress,42,0.0665,95.016,4,0.579
97,0.00036,Music as a Weapon II,Disturbed,0.25,168627,0.984,False,0.87,0.75,-4.085,1,Bruises - Live Version,23,0.111,133.865,4,0.263
127,7.07e-05,The Lost Children,Disturbed,0.442,204827,0.973,True,0.028,0.0438,-3.817,0,Parasite,42,0.0436,164.031,4,0.762
13,0.0278,Jeremih,Jeremih,0.817,234253,0.555,True,0.0,0.345,-5.745,0,That Body,31,0.071,129.952,4,0.63
43,0.192,Late Nights: The Album,Jeremih,0.715,238320,0.703,False,0.0,0.113,-3.825,1,oui,75,0.0503,119.749,4,0.596
7,0.0875,Corazón Profundo (Versión Deluxe),Carlos Vives,0.523,247720,0.844,False,0,0.123,-6.047,1,La Foto de los Dos,52,0.0439,80.915,4,0.549
37,0.208,Clásicos de la Provincia,Carlos Vives,0.72,237173,0.701,False,0,0.0617,-10.298,1,Matilde Lina,48,0.0479,91.51,4,0.964
67,0.392,Coleccion de Oro,Carlos Vives,0.671,225640,0.756,False,0.000127,0.163,-7.05,1,Tonta Audaz,8,0.0421,96.468,4,0.81
97,0.254,Dejame Entrar,Carlos Vives,0.33,232533,0.693,False,1.31e-06,0.0942,-8.438,1,Santa Elegia,25,0.0473,90.91,4,0.519
127,0.099,El Rock De Mi Pueblo,Carlos Vives,0.68,218253,0.826,False,0,0.0768,-6.438,1,La Llamada,23,0.0492,165.947,4,0.965
157,0.000225,Más + Corazón Profundo,Carlos Vives,0.629,188880,0.81,False,0,0.176,-5.529,1,La Copa de Todos (feat. Monobloco),0,0.0516,128.047,4,0.673
187,0.0201,VIVES,Carlos Vives,0.677,187106,0.835,False,0,0.0843,-5.418,0,La Tierra Prometida,47,0.0622,93.874,4,0.688
16,0.00389,California (Deluxe Edition),Blink,0.445,166227,0.947,True,0,0.189,-2.513,1,Parking Lot,53,0.124,184.988,4,0.768
46,0.00318,California (Deluxe),Blink,0.444,203347,0.912,False,0,0.078,-4.197,1,Good Old Days,2,0.0722,157.962,4,0.325
76,0.00154,Neighborhoods (Deluxe Version),Blink,0.499,194787,0.987,False,8.93e-06,0.118,-2.681,0,Heart's All Gone,16,0.0676,160.015,4,0.376
106,0.00199,blink-182,Blink,0.4,113216,0.966,True,0,0.103,-5.478,1,Go,51,0.0407,182.163,4,0.756
136,0.0002,Cheshire Cat,Blink,0.34,185707,0.7,False,0.000244,0.148,-9.685,1,Cacophony,40,0.0342,125.824,4,0.727
166,0.0103,Enema Of The State,Blink,0.434,167067,0.897,False,0,0.612,-4.918,1,All The Small Things,80,0.0488,148.726,4,0.684
196,0.000274,Take Off Your Pants And Jacket,Blink,0.493,198693,0.934,True,1.54e-06,0.398,-3.455,1,Give Me One Good Reason,19,0.094,157.222,4,0.691
27,0.037,I'm About To Come Alive,David Nail,0.383,251707,0.681,False,0.031,0.0823,-2.524,1,Summer Job Days,1,0.031,154.113,4,0.273
57,0.841,The Sound Of A Million Dreams (Spotify Interview),David Nail,0.662,110267,0.265,False,0.0,0.376,-15.598,1,Desiree - Spotify Interview,5,0.923,96.72,5,0.608
21,0.169,Into the Morning,Ben Rector,0.527,300276,0.597,False,5.75e-06,0.481,-9.965,1,Dance With Me Baby,44,0.0529,72.98,4,0.168
51,0.223,MAGIC: Live From the USA,Ben Rector,0.383,360160,0.486,False,9.12e-06,0.409,-8.791,1,Sometimes - Live,34,0.0365,82.688,4,0.203
81,0.062,The Walking in Between,Ben Rector,0.675,202334,0.436,False,0.0031,0.0924,-9.791,1,Thank God for the Summertime,38,0.0789,76.524,4,0.437
28,0.13,There's Something About Remy-Based On A True Story (Explicit),Remy Ma,0.574,238320,0.836,True,3.32e-05,0.151,-6.463,1,Thug Love,2,0.26,175.753,4,0.588
58,0.00608,Plata O Plomo,Remy Ma,0.583,225347,0.834,True,0,0.353,-5.327,1,Money Showers,44,0.0841,153.265,4,0.54
14,0.0474,All Or Nothing,Fat Joe,0.642,224258,0.861,True,0.0,0.256,-4.618,1,Beat Novacane,35,0.331,97.233,4,0.445
44,0.947,Jealous One's Envy,Fat Joe,0.553,54120,0.795,False,0.0,0.859,-12.221,1,Gangbanging Interlude,15,0.901,118.443,3,0.248
74,0.05,Jealous Ones Still Envy (J.O.S.E.),Fat Joe,0.691,27867,0.621,True,0.00501,0.382,-7.252,1,Intro - Main Pass,0,0.394,93.596,4,0.498
104,0.00104,Loyalty,Fat Joe,0.572,237467,0.906,True,0.0,0.0391,-2.118,1,We Run This Shit,14,0.478,179.8,4,0.416
134,0.191,Represent,Fat Joe,0.756,217800,0.594,False,0.00371,0.365,-11.01,0,Livin' Fat,22,0.0857,168.935,4,0.7
164,0.00112,The Elephant in the Room,Fat Joe,0.708,180173,0.823,True,0.0,0.0338,-5.807,1,Drop,8,0.183,99.007,4,0.439
10,0.0131,31 Minutes to Takeoff,Mike Posner,0.691,184547,0.61,False,0.000441,0.115,-7.341,1,Delta 1406,17,0.045,87.008,4,0.191
40,0.226,"At Night, Alone.",Mike Posner,0.617,233587,0.427,False,1.23e-06,0.108,-9.451,0,Be As You Are,44,0.034,145.058,4,0.361
70,0.199,Keep Going,Mike Posner,0.594,101187,0.0791,False,0,0.11,-26.93,0,Introduction,47,0.935,176.083,4,0.217
100,0.977,Tear Drops and Balloons,Mike Posner,0.614,58747,0.176,True,1.42e-06,0.109,-19.21,0,Charts,22,0.158,186.317,4,0.724
130,0.118,Tear Drops and Balloons,Mike Posner,0.583,76544,0.0951,True,0,0.0728,-24.428,0,Tear Drops and Balloons,16,0.864,172.378,1,0.38
8,0.0954,Sol-Angel and the Hadley St. Dreams (Deluxe),Solange,0.47,287556,0.627,False,0.0,0.349,-5.284,0,The Thrill is Gone,31,0.037,94.517,4,0.357
38,0.0148,Solo Star,Solange,0.79,225280,0.675,False,0.00336,0.49,-3.442,0,Ain't No Way,18,0.128,97.922,4,0.733
68,0.915,When I Get Home,Solange,0.409,182107,0.253,False,0.0278,0.104,-9.88,0,Jerrod,53,0.0363,114.023,3,0.218
23,0.382,Saved,Now,0.587,247960,0.591,False,0.128,0.077,-8.928,1,Drive,19,0.0426,126.975,4,0.3
15,0.103,Deluxe Version (Edited),OneRepublic,0.345,234640,0.866,False,0.0,0.154,-4.688,1,Trap Door,0,0.0494,153.95,4,0.576
45,0.0583,Native (Deluxe),OneRepublic,0.576,257573,0.737,False,0.0,0.0825,-5.266,1,Burning Bridges,20,0.0261,97.949,4,0.248
75,0.258,Waking Up (Deluxe),OneRepublic,0.529,238000,0.948,False,9.35e-06,0.283,-3.527,1,All The Right Moves,18,0.0474,146.024,4,0.65
105,0.831,Dreaming Out Loud (UK Nokia Exclusive Version),OneRepublic,0.553,189733,0.359,False,4.56e-06,0.109,-8.9,1,Apologize - Live from SWR3 Radio Session,10,0.0315,120.419,4,0.233
16,0.000259,Human,Grace,0.461,179227,0.946,False,0.0,0.0448,-4.044,0,Painkiller,5,0.0463,89.015,4,0.439
46,0.0102,Life Starts Now,Grace,0.433,209347,0.78,False,0.0,0.182,-4.626,0,Never Too Late,28,0.0368,149.91,4,0.229
76,0.0177,Transit Of Venus,Grace,0.493,193627,0.79,False,0.0,0.322,-5.238,0,Anonymous,52,0.0435,142.42,4,0.326
21,0.0728,OKE - Deluxe Edition,The Game,0.518,164449,0.805,True,0,0.136,-6.359,1,"F.I.V.E. (feat. Chris Brown, Lil Wayne)",26,0.546,185.035,4,0.543
51,0.194,The R.E.D. Album (Explicit Version),The Game,0.554,247893,0.586,True,0,0.521,-5.634,0,All The Way Gone,7,0.162,111.306,5,0.048
81,0.0497,1992,The Game,0.49,292133,0.441,True,0,0.0817,-7.846,0,However Do You Want It,30,0.126,99.235,4,0.0626
111,0.214,Black Wall Street Vol 3,The Game,0.583,284056,0.685,True,0,0.339,-5.49,0,Shoot At Em,4,0.324,89.797,4,0.212
141,0.171,Born In The Bay,The Game,0.811,205760,0.787,True,0,0.298,-7.428,1,Get Ya Money Right,7,0.368,90.899,4,0.857
171,0.0187,Doctor's Advocate,The Game,0.657,217360,0.645,True,0,0.0961,-3.418,1,Bang,19,0.352,96.173,4,0.471
201,0.214,Face of L.A.,The Game,0.816,247144,0.812,False,0,0.179,-9.606,0,What's Beef,14,0.436,154.782,4,0.748
231,0.123,LAX,The Game,0.561,272267,0.794,True,0,0.371,-5.43,1,House Of Pain,1,0.117,86.4,4,0.133
261,0.697,Live from Compton,The Game,0.656,32947,0.749,True,0,0.324,-5.439,1,Still at IT,3,0.35,86.032,4,0.643
291,0.246,Mo Thugs Presents: The Game Last of a Compton Breed,The Game,0.423,154413,0.974,True,0,0.575,-3.15,0,Phenom,3,0.445,177.159,4,0.509
321,0.00728,OKE,The Game,0.641,229600,0.656,True,0,0.233,-8.716,1,TD,13,0.239,92.118,4,0.247
351,0.0617,Red L.A. Times,The Game,0.672,278309,0.407,False,0,0.146,-17.161,0,Favorite DJ,2,0.296,131.004,4,0.642
381,0.113,"The Black Wallstreet, Vol. 4",The Game,0.579,152346,0.489,True,4.07e-06,0.273,-6.462,0,Start Writing,4,0.394,83.936,4,0.573
411,0.0277,The Blackwall Street Vol. 1,The Game,0.448,194240,0.683,True,0,0.411,-10.166,1,Snitches,7,0.497,87.412,4,0.465
441,0.441,The Blackwall Street Vol. 3,The Game,0.685,23774,0.674,True,0,0.446,-3.81,0,Interlude,0,0.0572,88.187,4,0.77
471,0.0142,"The Blackwall Street, Vol. 6",The Game,0.671,223733,0.682,True,8.03e-06,0.639,-7.572,1,Championship,7,0.109,111.051,4,0.375
501,0.00553,The Documentary,The Game,0.621,286453,0.781,True,0,0.255,-5.402,1,Dreams,59,0.217,155.833,4,0.272
531,0.169,The Documentary 2,The Game,0.62,278546,0.796,True,0,0.337,-7.042,1,The Documentary 2,14,0.261,94.899,4,0.721
561,0.643,The Documentary 2 + 2.5,The Game,0.479,249667,0.536,True,0,0.471,-9.04,1,Gang Related,17,0.477,170.201,4,0.599
591,0.39,The Documentary 2.5,The Game,0.498,284240,0.675,True,0,0.126,-6.305,0,Like Father Like Son 2,23,0.336,109.408,3,0.37
621,0.252,Unreleased R.E.D.,The Game,0.406,265010,0.76,False,0,0.108,-6.653,1,2 Bricks,8,0.406,94.635,4,0.595
651,0.01,Untold Story - Chopped & Screwed (Ex),The Game,0.549,314733,0.608,True,0,0.0872,-12.956,1,I'm Looking,2,0.536,73.452,4,0.637
681,0.354,Untold Story - Volume 2 - Chopped & Screwed,The Game,0.618,268787,0.636,True,0,0.146,-4.453,1,I'm A Mobsta,2,0.581,75.77,4,0.653
